objectID,FrameDetected,wrongRate,RateHigherThan80%Frame,
E:\updatebackground\10daysResult.csv.xlsx,,,,
E:\updatebackground\objectoutput2022-4-25-10-0-0.csv,,,,
3835,100,1,30,0.397959
3838,7,0,0,1
3840,34,0,0,1
3848,9,0,0,1
3862,16,0,0,1
3869,14,0,0,1
E:\updatebackground\objectoutput2022-4-25-12-30-0.csv,,,,
3874,35,0,0,1
3878,101,0.714286,0,0.545455
3882,7,0.285714,0,0.285714
3886,33,0.333333,0,0.121212
3888,38,0,0,1
3894,13,0,0,1
3898,7,0.333333,0,0.333333
3906,12,0,0,1
3911,8,0.375,0,0.166667
3914,78,0,0,1
3917,53,1,4,0.277778
3948,47,0.170213,0,0.0294118
3956,7,0,0,1
3957,6,0,0,1
3961,7,0,0,1
3964,15,0,0,1
3967,49,0,0,1
3975,75,0,0,1
3976,28,0.464286,0,0.357143
3978,6,0,0,1
3984,37,0,0,1
3986,6,0.833333,0,0.833333
3985,8,0.375,0,0.166667
3989,58,0,0,1
3992,62,0.258065,0,0.0232558
3995,105,0.125,0,0.025641
3996,8,0.75,0,0.666667
4001,34,0.428571,0,0.333333
4004,72,0.0555556,0,0.0144928
4010,32,0.333333,0,0.129032
4012,89,0.142857,0,0.0232558
4018,35,0,0,1
4020,46,0,0,1
4026,64,0,0,1
4032,31,0,0,1
4036,37,0.162162,0,0.0322581
4038,27,0,0,1
4039,40,0,0,1
4042,27,0,0,1
4043,6,0,0,1
4047,43,0,0,1
4055,28,0,0,1
4062,6,0,0,1
4064,10,0.111111,0,0.111111
4065,63,0,0,1
4073,21,0,0,1
4078,11,0,0,1
4079,9,0,0,1
4086,46,0,0,1
4091,54,0.037037,0,0.0196078
4092,42,0,0,1
4094,6,0.666667,0,0.666667
4095,39,0,0,1
4098,10,0.222222,0,0.125
4102,47,0,0,1
4106,25,0,0,1
4111,189,0.928571,5,0.595745
4113,71,0.112676,0,0.015625
4119,13,0.333333,0,0.230769
4121,29,0,0,1
4127,65,0.0307692,0,0.015625
4131,135,0,0,1
4134,10,0.5,0,0.375
4139,96,0,0,1
4140,8,0,0,1
4145,31,0,0,1
4147,10,0.5,0,0.166667
4148,36,0,0,1
4154,11,0.181818,0,0.1
4156,32,0,0,1
4160,8,0.375,0,0.285714
4163,20,0,0,1
4166,59,0.0188679,0,0.0188679
4168,37,0,0,1
4177,8,0,0,1
4178,23,0,0,1
4185,40,0,0,1
4188,15,0,0,1
4192,62,0.0322581,0,0.0166667
4195,8,0,0,1
4197,11,0,0,1
4200,38,0,0,1
4205,20,0.1,0,0.0526316
4208,23,0,0,1
4211,6,0,0,1
4214,9,0.444444,0,0.285714
4217,14,0.928571,5,0.833333
4218,25,0,0,1
4220,90,0.882353,0,0.666667
4222,7,1,2,1
4231,6,0,0,1
4238,48,0,0,1
4246,15,0,0,1
4250,32,0,0,1
4251,17,0,0,1
4255,27,0,0,1
4257,7,0,0,1
4263,37,0,0,1
4264,6,0,0,1
4267,23,0,0,1
4270,9,0.25,0,0.25
4275,6,0.5,0,0.5
4276,45,0,0,1
4279,6,0.333333,0,0.333333
4282,88,0,0,1
4288,8,0.875,0,0.833333
4294,23,0,0,1
4302,8,0.25,0,0.142857
4303,152,0.714286,0,0.136364
4304,39,0,0,1
4307,35,0,0,1
4312,49,0,0,1
4314,45,0.333333,0,0.186047
4316,67,0,0,1
4328,24,0.291667,0,0.0625
4331,38,0,0,1
4332,165,0.904762,2,0.666667
4333,59,0,0,1
4334,7,0.166667,0,0.166667
4335,31,0,0,1
4340,544,1,143,0.642857
4346,53,0,0,1
4355,81,1,11,0.21519
4357,76,1,71,1
4359,44,0,0,1
4364,31,0,0,1
4365,25,1,20,1
4370,12,0,0,1
4371,377,1,372,1
4373,46,0.0217391,0,0.0217391
4375,8,0.625,0,0.5
4379,15,0,0,1
4381,7,0.428571,0,0.333333
4382,25,1,20,1
4385,30,0,0,1
4386,9,1,4,1
4387,13,0.166667,0,0.166667
4388,107,0.666667,0,0.425532
4394,38,0,0,1
4397,83,0.216867,0,0.0178571
4398,23,0,0,1
4400,28,0.888889,0,0.75
4407,36,0,0,1
4413,7,0,0,1
4416,18,0.611111,0,0.375
4418,18,0.666667,0,0.166667
4419,14,0.666667,0,0.571429
4420,28,0.190476,0,0.0555556
4421,26,0.105263,0,0.0666667
4422,8,0,0,1
4426,15,0,0,1
4427,16,0,0,1
4430,8,0,0,1
4431,50,0,0,1
4436,7,0,0,1
4437,9,0,0,1
4440,33,0,0,1
4444,10,0,0,1
4445,10,0,0,1
4451,47,0,0,1
4452,7,0.714286,0,0.666667
4453,122,0,0,1
4459,23,0,0,1
4464,87,0.103448,0,0.0128205
4473,8,0.142857,0,0.142857
4474,102,0.125,0,0.0434783
4476,8,1,3,1
4479,67,0.134328,0,0.0169492
4484,14,0,0,1
4495,31,0,0,1
4499,15,0.6,0,0.285714
4501,16,0.9375,7,0.833333
4502,7,0.857143,0,0.833333
4505,18,0.470588,0,0.285714
4507,27,0,0,1
4512,23,0,0,1
4515,6,0,0,1
4523,26,0,0,1
4530,33,0,0,1
4531,35,0,0,1
4538,13,0.923077,4,0.833333
4539,8,1,3,1
4540,86,0.116279,0,0.0379747
4543,35,0,0,1
4548,145,0,0,1
4554,47,0,0,1
4557,10,0,0,1
4567,10,0.2,0,0.111111
4569,13,0,0,1
4574,43,0,0,1
4578,120,0.00833333,0,0.00833333
4580,11,1,6,1
4581,48,0,0,1
4588,185,0.0491803,0,0.0178571
4596,44,0,0,1
4599,7,0.142857,0,0.142857
4600,35,0,0,1
4607,29,0,0,1
4612,45,0,0,1
4613,205,0.699422,0,0.05
4614,74,0.0547945,0,0.0144928
4618,90,0.666667,0,0.230769
4624,19,0.444444,0,0.4
4627,207,0.784314,0,0.479592
4631,34,0,0,1
4635,25,0,0,1
4641,18,0.571429,0,0.538462
4642,98,0.571429,0,0.271605
4645,27,0,0,1
4647,22,0.2,0,0.166667
4648,15,0.166667,0,0.133333
4649,24,0,0,1
4650,145,0.5,0,0.264957
4651,12,0.818182,0,0.666667
4653,12,0.583333,0,0.428571
4658,69,0,0,1
4662,14,0.357143,0,0.142857
4663,12,0.916667,3,0.833333
4664,17,0.6,0,0.466667
4666,10,0.6,0,0.5
4669,30,0.333333,0,0.166667
4672,6,0.5,0,0.5
4675,31,0.612903,0,0.285714
4680,18,0.230769,0,0.166667
4681,47,0.456522,0,0.222222
4682,154,0.4,0,0.245902
4692,75,0.866667,0,0.666667
4694,53,0.4,0,0.285714
4696,63,0.016129,0,0.016129
4698,16,0.571429,0,0.571429
4700,6,0,0,1
4701,29,0.35,0,0.166667
4703,7,0.5,0,0.5
4704,69,0.6,0,0.366667
4705,14,0.714286,0,0.428571
4709,64,0.594595,0,0.0769231
4712,20,0.733333,0,0.333333
4714,6,0,0,1
4716,33,0.888889,0,0.575758
4718,21,0.692308,0,0.428571
4722,6,0.666667,0,0.666667
4726,8,0.625,0,0.5
4728,50,1,43,0.96
4730,369,0.75,0,0.5
4731,11,0.555556,0,0.5
4734,6,0,0,1
4737,17,0.235294,0,0.0769231
4740,29,0.517241,0,0.357143
4741,9,0.666667,0,0.5
4742,27,0.916667,3,0.833333
4746,43,0.25,0,0.0882353
4747,8,0.571429,0,0.571429
4751,36,0.421053,0,0.166667
4753,22,0.105263,0,0.0555556
4756,41,0.5,0,0.363636
4757,25,0.5,0,0.315789
4758,71,0.666667,0,0.414286
4759,72,0.62,0,0.2
4764,9,1,4,1
4766,29,0,0,1
4767,6,0.666667,0,0.666667
4768,75,0.363636,0,0.263158
4769,20,1,15,1
4771,115,0.9,1,0.68254
4773,49,0.5,0,0.285714
4774,52,0.357143,0,0.25
E:\updatebackground\objectoutput2022-4-25-13-0-0.csv,,,,
4775,26,0.428571,0,0.25
4776,163,1,9,0.712766
4777,610,0.380328,0,0.00704225
4783,36,0.0277778,0,0.0277778
4786,150,0.972973,31,0.636364
4787,211,0.75,0,0.3
4788,37,0,0,1
4789,13,0.461538,0,0.166667
4794,7,0,0,1
4795,21,0.047619,0,0.047619
4801,21,0,0,1
4804,64,0.846154,0,0.5
4807,10,0.555556,0,0.428571
4808,156,0.714286,0,0.5
4809,9,0.666667,0,0.571429
4811,114,1,108,0.944444
4817,15,0,0,1
4821,7,1,2,1
4823,148,1,33,0.333333
4825,7,0,0,1
4826,136,0.610294,0,0.0714286
4828,64,0,0,1
4831,28,0,0,1
4835,16,0.625,0,0.5
4837,50,0.04,0,0.0217391
4839,55,0.927273,16,0.5
4847,14,0,0,1
4848,61,0,0,1
4852,138,0.882353,0,0.384615
4859,9,0,0,1
4865,16,1,11,1
4870,7,0.857143,0,0.833333
4878,6,0.5,0,0.5
4911,6,1,1,1
4915,9,0.666667,0,0.5
4937,53,0,0,1
4944,65,0.0307692,0,0.0163934
4963,7,1,2,1
4968,70,0.0285714,0,0.0151515
4972,52,0.653846,0,0.1
4976,8,0.5,0,0.333333
4980,8,0.875,0,0.833333
4986,25,1,18,0.92
4987,13,0.333333,0,0.333333
4991,48,0,0,1
4993,6,0.833333,0,0.833333
4996,7,0.571429,0,0.5
4999,7,1,2,1
5006,56,0.545455,0,0.241379
5007,95,0.5,0,0.5
5011,62,0.451613,0,0.030303
5012,10,1,5,1
5015,190,0.416667,0,0.161538
5034,35,0.285714,0,0.285714
5036,16,0.666667,0,0.5
5037,167,0.461538,0,0.125
5041,16,0.571429,0,0.285714
5043,20,0.95,11,0.833333
5046,18,0.333333,0,0.0909091
5048,9,0.777778,0,0.666667
5049,8,0.875,0,0.833333
5050,6,1,1,1
5052,7,1,2,1
5064,61,0.131148,0,0.02
5065,16,0,0,1
5068,47,0.571429,0,0.545455
5070,81,0.333333,0,0.0454545
5074,7,0,0,1
5075,89,0.191011,0,0.04
5077,10,0,0,1
5079,46,0.195652,0,0.0416667
5080,8,0.875,0,0.833333
5085,90,0.927536,25,0.777778
5089,7,0.857143,0,0.833333
5090,43,0.0465116,0,0.025
5098,6,0.833333,0,0.833333
5100,8,0.625,0,0.5
5106,33,0.0333333,0,0.0333333
5109,10,0.4,0,0.166667
5110,68,0.0588235,0,0.0153846
5115,23,0.416667,0,0.333333
5118,41,0,0,1
5123,8,1,3,1
5126,8,1,3,1
5128,36,0,0,1
5130,8,0.625,0,0.5
5131,79,0.0632911,0,0.0133333
5134,110,0.783333,0,0.111111
5137,122,0.285714,0,0.0833333
5138,85,1,23,0.485714
5139,12,0.75,0,0.5
5140,56,0.529412,0,0.166667
5142,143,1,3,0.121495
5148,44,0,0,1
5162,50,0,0,1
5163,130,0.107692,0,0.00862069
5180,7,0,0,1
5181,39,0.25641,0,0.0416667
5195,36,0,0,1
5216,8,0,0,1
5218,7,1,2,1
5238,25,0.166667,0,0.166667
5239,27,0.0384615,0,0.0384615
5249,80,0.75,0,0.125
5252,55,0,0,1
5256,13,0.25,0,0.25
5258,129,0.815789,0,0.363636
5259,27,0,0,1
5260,15,0.2,0,0.0769231
5266,27,0.111111,0,0.0434783
5281,16,0.8125,0,0.5
5284,17,0,0,1
5288,8,1,3,1
5289,6,1,1,1
5287,7,0.428571,0,0.333333
5294,17,0,0,1
5296,22,0.136364,0,0.05
5303,38,0.333333,0,0.3
5309,42,0,0,1
5310,17,0.875,0,0.647059
5311,7,0.571429,0,0.5
5313,47,0,0,1
5316,29,0,0,1
5318,6,0,0,1
5324,111,0.0540541,0,0.0119048
5329,26,0,0,1
5333,11,0,0,1
5334,11,0.363636,0,0.222222
5349,65,0,0,1
5350,120,0.5,0,0.0336134
5352,10,0.9,1,0.833333
5379,28,0,0,1
5394,11,0.1,0,0.1
5409,64,0.0634921,0,0.0169492
5411,36,0.0555556,0,0.030303
5415,7,0.166667,0,0.166667
5416,44,0,0,1
5432,84,0,0,1
5436,69,0.0724638,0,0.0153846
5438,76,0.131579,0,0.0151515
5439,9,0.777778,0,0.666667
5453,47,0,0,1
5456,41,0,0,1
5458,30,0.103448,0,0.037037
5461,11,0.636364,0,0.5
5463,7,0,0,1
5464,22,0,0,1
5466,52,0.0192308,0,0.0192308
5469,8,0,0,1
5477,77,0,0,1
5482,6,0.5,0,0.5
5496,12,0.833333,0,0.666667
5502,6,0,0,1
5504,24,0.125,0,0.0526316
5510,8,0.25,0,0.142857
5516,35,0,0,1
5520,7,0,0,1
5521,45,0,0,1
5523,14,0,0,1
5524,18,0,0,1
5541,156,0.031746,0,0.0169492
5544,45,0.5,0,0.142857
5551,13,0.769231,0,0.5
5554,35,0,0,1
5558,32,0.0645161,0,0.037037
5570,81,0,0,1
5579,7,0.714286,0,0.666667
5585,43,0,0,1
5587,54,0.111111,0,0.0222222
5589,7,0,0,1
5590,101,0.019802,0,0.01
5595,8,1,3,1
5599,35,0.147059,0,0.0714286
5600,23,0.75,0,0.5
5602,29,0.769231,0,0.571429
5606,14,0,0,1
5607,30,0,0,1
5635,8,0.25,0,0.25
5636,37,0.68,0,0.111111
5637,21,1,16,1
5654,34,1,29,1
5657,9,0.111111,0,0.111111
5659,29,0,0,1
5660,80,1,4,0.391304
5661,7,0,0,1
5665,7,1,2,1
5682,46,0.5,0,0.4
5684,35,0.171429,0,0.0645161
5685,76,0.555556,0,0.0895522
5686,60,0.166667,0,0.0212766
5690,7,0,0,1
5692,14,0,0,1
5696,10,0.3,0,0.3
5698,37,0,0,1
5733,28,0,0,1
5734,6,1,1,1
5738,58,1,39,0.807018
5742,8,0.875,0,0.833333
5743,8,0.125,0,0.125
5746,7,0.714286,0,0.666667
5747,34,0,0,1
5755,9,1,4,1
5757,87,0.809524,0,0.333333
5764,8,0.5,0,0.5
5765,8,1,3,1
5766,35,0,0,1
5767,55,0.833333,0,0.666667
5768,187,0,0,1
5770,80,0.125,0,0.0140845
5774,15,1,10,1
5776,9,1,4,1
5777,52,0.777778,0,0.25
5781,36,0.114286,0,0.0625
5786,7,0.714286,0,0.666667
5791,27,0,0,1
5794,55,0.0769231,0,0.0212766
5798,14,0.285714,0,0.166667
5802,8,0.125,0,0.125
5806,15,0.666667,0,0.166667
5807,6,1,1,1
5812,6,1,1,1
5814,80,0.708333,0,0.125
5816,11,0.181818,0,0.142857
5817,16,0.153846,0,0.111111
5818,36,1,31,1
5826,43,0.976744,34,0.833333
5829,10,1,5,1
5834,79,0.432432,0,0.26087
5838,13,0,0,1
5844,10,0.666667,0,0.666667
5845,27,0.285714,0,0.272727
5846,14,0,0,1
5849,34,0.666667,0,0.222222
5850,103,0.888889,0,0.153846
5853,122,0.222222,0,0.0283019
5854,11,0.857143,0,0.777778
5858,16,0.8125,0,0.5
5861,26,0.5,0,0.0833333
5862,25,0.92,6,0.666667
5863,20,1,12,1
5866,68,0.333333,0,0.307692
5867,109,0.351351,0,0.266667
5870,7,1,2,1
E:\updatebackground\objectoutput2022-4-25-13-30-0.csv,,,,
5880,26,1,21,1
5881,20,1,15,1
5882,31,0.967742,22,0.833333
5884,11,0.555556,0,0.428571
5885,469,0.0127932,0,0.00236967
5887,41,1,36,1
5890,13,1,8,1
5891,11,1,6,1
5893,6,0.666667,0,0.666667
5900,41,0.5,0,0.333333
5901,10,1,5,1
5926,44,0,0,1
5930,47,0.212766,0,0.0263158
5933,47,0,0,1
5951,146,0.4,0,0.0666667
5953,20,0.333333,0,0.333333
5954,6,0,0,1
5956,7,0,0,1
5957,65,0,0,1
5969,50,0,0,1
5970,15,0.6,0,0.166667
5973,33,0.5,0,0.5
5978,43,0.454545,0,0.333333
5980,53,0.169811,0,0.0263158
5987,30,0,0,1
5996,7,0.571429,0,0.5
6002,8,0,0,1
6006,49,0,0,1
6010,28,0,0,1
6011,50,0.08,0,0.0512821
6013,52,0,0,1
6023,10,0.7,0,0.5
6024,38,0,0,1
6029,43,0.0952381,0,0.0263158
6032,6,0,0,1
6034,54,0.277778,0,0.0333333
6040,66,0.151515,0,0.0508475
6044,37,0.333333,0,0.3
6045,8,0.625,0,0.625
6046,7,0,0,1
6049,27,0.0769231,0,0.0434783
6058,79,0.025641,0,0.0135135
6061,6,0,0,1
6062,23,0.0434783,0,0.0434783
6070,68,0.205882,0,0.02
6073,35,0.666667,0,0.6
6125,82,0.207317,0,0.0153846
6127,71,0,0,1
6128,7,1,2,1
6132,54,1,7,0.245283
6154,43,0,0,1
6157,6,0.833333,0,0.833333
6160,26,0,0,1
6163,17,0.1875,0,0.111111
6170,42,0,0,1
6174,33,0,0,1
6184,14,0,0,1
6191,101,0.871287,0,0.166667
6196,10,0.3,0,0.142857
6201,190,0.618182,0,0.208333
6203,29,0,0,1
6213,23,0,0,1
6214,66,0,0,1
6217,10,0,0,1
6218,10,0.333333,0,0.166667
6222,9,0,0,1
6229,39,0,0,1
6231,86,0.0697674,0,0.0123457
6239,22,0,0,1
6240,66,0.666667,0,0.5
6242,135,0,0,1
6246,40,0,0,1
6252,7,0.285714,0,0.285714
6254,8,0.875,0,0.833333
6258,39,0.0769231,0,0.027027
6269,109,0.0769231,0,0.0222222
6273,38,0,0,1
6279,28,0,0,1
6280,37,0,0,1
6282,15,0,0,1
6285,8,0,0,1
6320,31,0,0,1
6326,27,0,0,1
6330,7,0.428571,0,0.333333
6341,38,0,0,1
6347,60,0,0,1
6350,8,0.5,0,0.333333
6357,19,0,0,1
6358,12,0,0,1
6367,18,0,0,1
6368,8,0,0,1
6376,51,0,0,1
6379,62,0.6,0,0.5
6441,35,0,0,1
6442,33,0,0,1
6448,13,0.333333,0,0.25
6451,124,0,0,1
6452,47,0,0,1
6454,34,0,0,1
6456,6,0,0,1
6458,10,0.3,0,0.222222
6465,9,0,0,1
6466,32,0,0,1
6470,8,0.5,0,0.5
6472,44,0,0,1
6475,85,0,0,1
6478,23,0,0,1
6485,7,0,0,1
6486,8,0,0,1
6489,41,0.0487805,0,0.025
6496,8,0,0,1
6498,28,0,0,1
6500,79,0.578947,0,0.111111
6505,6,0,0,1
6508,24,0,0,1
6514,39,0,0,1
6516,9,0.111111,0,0.111111
6521,40,0,0,1
6527,35,0,0,1
6528,42,0,0,1
6533,7,0.285714,0,0.166667
6537,34,0,0,1
6547,13,0.230769,0,0.142857
6548,34,0,0,1
6552,6,0.166667,0,0.166667
6553,40,0,0,1
6558,17,0.176471,0,0.142857
6561,45,0,0,1
6563,7,0,0,1
6565,78,0,0,1
6568,145,0,0,1
6569,14,0.214286,0,0.0909091
6580,28,0,0,1
6584,84,0.756757,0,0.333333
6587,9,0.25,0,0.25
6588,49,0,0,1
6589,62,1,39,0.857143
6590,36,0,0,1
6592,36,0.333333,0,0.111111
6593,6,0,0,1
6594,15,0.181818,0,0.1
6595,11,0,0,1
6606,7,1,2,1
6609,9,1,4,1
6622,6,1,1,1
6642,7,0.142857,0,0.142857
6643,44,0,0,1
6645,18,0,0,1
6650,8,0.285714,0,0.166667
6655,40,0,0,1
6660,40,0,0,1
6661,135,0.0148148,0,0.0075188
6662,29,0,0,1
6667,11,0.272727,0,0.2
6668,12,0.166667,0,0.111111
6669,43,0,0,1
6670,10,0.6,0,0.333333
6674,22,0,0,1
6679,250,0.183857,0,0.0344828
6681,30,0,0,1
6686,10,0.142857,0,0.142857
6688,36,0,0,1
6690,7,0,0,1
6695,37,0,0,1
6699,43,0.875,0,0.833333
6700,44,0,0,1
6711,22,0,0,1
6716,29,0,0,1
6721,7,0.142857,0,0.142857
6742,7,0,0,1
6743,45,0,0,1
6745,313,0.00666667,0,0.00337838
6750,30,0.1,0,0.0689655
6751,37,0.714286,0,0.27027
6757,24,0,0,1
6762,6,0.833333,0,0.833333
6769,55,0.0185185,0,0.0185185
6774,6,0.666667,0,0.666667
6776,7,0,0,1
6777,45,0.844444,0,0.285714
6778,32,0,0,1
6779,9,0.444444,0,0.166667
6780,19,0.736842,0,0.166667
6781,7,1,2,1
6784,69,0.0294118,0,0.0294118
6785,82,0.0121951,0,0.0121951
6787,65,0.0923077,0,0.0166667
6792,27,0,0,1
6794,61,0.0333333,0,0.0175439
6799,64,0.142857,0,0.0384615
6803,37,0.513514,0,0.166667
6805,12,0.416667,0,0.222222
6806,11,0,0,1
6807,13,0.0909091,0,0.0909091
6815,23,0,0,1
6826,30,0,0,1
6828,7,0,0,1
6831,18,0.705882,0,0.333333
6834,23,1,18,1
6836,33,0.62963,0,0.0909091
6837,85,0.835294,0,0.142857
6838,37,0,0,1
6841,7,0,0,1
6850,63,1,27,0.557377
6852,29,1,5,0.777778
6853,20,0.285714,0,0.285714
6855,54,0.173077,0,0.0625
6856,167,0.011976,0,0.0108696
6858,9,1,4,1
6859,32,0.9,1,0.344828
6860,34,0.416667,0,0.142857
6863,6,0.833333,0,0.833333
6865,52,0.285714,0,0.285714
6870,27,0.333333,0,0.24
6875,7,0,0,1
6876,33,0,0,1
6879,9,0,0,1
6884,7,0.428571,0,0.333333
6889,8,0,0,1
6894,30,1,6,0.551724
6895,61,0.23913,0,0.105263
6896,156,0.1,0,0.0169492
6897,58,0.862069,0,0.166667
6899,30,1,24,0.9375
6901,33,0,0,1
6915,44,0,0,1
6916,110,0.804878,0,0.166667
6918,123,0,0,1
6921,42,0,0,1
6924,37,0,0,1
6937,35,0,0,1
6942,27,0,0,1
6952,27,0,0,1
6963,44,0,0,1
6967,34,0.0588235,0,0.030303
6972,35,0,0,1
6975,30,0,0,1
6979,44,0.375,0,0.142857
6989,35,0,0,1
6990,62,0.875,0,0.285714
6995,19,0.294118,0,0.142857
6997,8,0.5,0,0.5
6999,6,0.333333,0,0.333333
7000,8,0.5,0,0.5
7007,13,0.714286,0,0.5
7010,48,0.0833333,0,0.0222222
7011,70,0,0,1
7013,20,1,14,0.947368
7015,48,0.153846,0,0.125
7017,40,0,0,1
E:\updatebackground\objectoutput2022-4-25-14-0-0.csv,,,,
7021,61,0.114754,0,0.0294118
7022,47,0.192308,0,0.05
7023,465,0.5,0,0.13285
7028,7,0,0,1
7029,9,0,0,1
7031,7,1,2,1
7042,10,1,5,1
7044,14,0,0,1
7047,21,0.428571,0,0.0909091
7059,18,0.333333,0,0.0769231
7063,23,0,0,1
7064,12,0.833333,0,0.666667
7078,29,0.5,0,0.24
7081,13,0.333333,0,0.142857
7109,6,0.5,0,0.5
7132,7,0,0,1
7133,12,0,0,1
7142,11,0,0,1
7143,13,0.846154,0,0.666667
7163,7,1,2,1
7166,8,1,3,1
7201,6,1,1,1
7207,28,1,23,1
7210,8,1,3,1
7213,28,0.928571,9,0.666667
7215,10,0.9,1,0.833333
7216,9,1,4,1
7218,17,0.764706,0,0.5
7259,45,0.933333,16,0.8
7260,48,0.979167,39,0.833333
7263,50,1,44,1
7268,10,0,0,1
7277,16,0,0,1
7286,6,0,0,1
7291,23,0.391304,0,0.263158
7331,6,0,0,1
7340,7,0,0,1
7346,9,0,0,1
7347,31,0.903226,2,0.666667
7348,22,0.909091,3,0.666667
7351,21,0.952381,12,0.833333
7352,6,1,1,1
7355,55,0,0,1
7359,8,0,0,1
7364,32,0,0,1
7367,9,0,0,1
7368,107,0.457944,0,0.030303
7370,35,0.657143,0,0.285714
7371,45,1,40,1
7378,23,0,0,1
7379,44,0.555556,0,0.5
7381,35,0,0,1
7382,174,0.0114943,0,0.00578035
7384,25,0,0,1
7386,121,0.628099,0,0.025
7389,17,0,0,1
7391,25,0,0,1
7392,57,0,0,1
7405,20,0,0,1
7410,16,0,0,1
7418,15,0.133333,0,0.0909091
7420,16,1,11,1
7430,6,1,1,1
7443,51,0.173913,0,0.05
7444,42,0,0,1
7455,56,0.254545,0,0.0263158
7456,76,0.644737,0,0.142857
7457,55,0.0909091,0,0.0408163
7459,29,0,0,1
7466,10,0,0,1
7473,11,0,0,1
7487,35,0,0,1
7488,111,0.791667,0,0.333333
7489,8,0,0,1
7490,79,1,74,1
7539,6,1,1,1
7546,24,1,19,1
7551,19,0,0,1
7552,39,0.25,0,0.125
7565,6,1,1,1
7580,8,1,3,1
7590,6,0,0,1
7592,6,0,0,1
7610,488,1,483,1
7609,11,1,6,1
7628,7,1,2,1
7637,13,0.692308,0,0.5
7638,6,0,0,1
7658,32,0.375,0,0.173913
7661,31,1,26,1
7688,7,0.428571,0,0.333333
7693,7,0.571429,0,0.5
7703,10,1,4,0.9
7704,14,0.571429,0,0.5
7707,6,0,0,1
7731,439,0.666667,0,0.164557
7748,32,1,27,1
7775,17,0.142857,0,0.0909091
7786,38,1,33,1
7789,11,1,6,1
7791,13,1,8,1
7822,21,1,16,1
7821,11,1,6,1
7823,22,1,17,1
7839,114,1,109,1
7857,28,1,23,1
7862,6,1,1,1
7888,14,0.928571,5,0.833333
7893,7,0,0,1
7895,175,1,162,0.953757
7897,7,0,0,1
7903,9,0,0,1
7910,8,1,3,1
7913,27,0.111111,0,0.04
7919,27,1,21,0.961538
7923,6,1,1,1
7924,10,1,4,1
7930,13,0.923077,4,0.833333
7933,19,0.789474,0,0.333333
7951,23,1,18,1
7952,30,1,25,1
7970,8,1,3,1
7980,8,1,3,1
7986,7,0.714286,0,0.666667
7990,8,1,3,1
7997,20,0.888889,0,0.833333
8001,9,1,4,1
8004,10,0,0,1
8007,8,0,0,1
8011,12,0.916667,3,0.833333
8024,8,1,3,1
8027,11,0.2,0,0.142857
8028,6,1,1,1
8030,8,0,0,1
8032,9,0,0,1
8041,11,0,0,1
8053,8,0.125,0,0.125
8054,23,0,0,1
8057,6,0,0,1
8058,13,0.0769231,0,0.0769231
8072,16,0.615385,0,0.428571
8076,8,0,0,1
8078,16,0.6,0,0.5
8079,11,0.272727,0,0.166667
8083,13,0,0,1
8091,10,0,0,1
8096,14,0,0,1
8099,21,0.25,0,0.125
8104,9,0,0,1
8106,11,0,0,1
8107,54,0.451613,0,0.266667
8110,8,0,0,1
8112,8,0.714286,0,0.666667
8108,42,0.333333,0,0.0588235
8109,6,0,0,1
8113,8,0.25,0,0.142857
8115,6,0,0,1
8134,26,0.277778,0,0.142857
8135,20,0,0,1
8136,14,0,0,1
8137,26,0.857143,0,0.7
8138,25,0.75,0,0.5
8140,26,0,0,1
8144,8,0.75,0,0.666667
8153,7,0,0,1
8165,22,0.333333,0,0.25
8164,10,1,5,1
8167,7,0,0,1
8168,7,0.428571,0,0.333333
8169,7,0,0,1
8175,10,0.2,0,0.2
8179,9,0.333333,0,0.333333
8178,17,1,12,1
8183,18,0.0555556,0,0.0555556
8187,6,0,0,1
8188,31,0.142857,0,0.142857
8193,6,0,0,1
8198,20,0,0,1
8201,8,0,0,1
8203,9,1,4,1
8204,7,0.285714,0,0.166667
8213,8,0,0,1
8229,12,1,7,1
8233,87,0,0,1
8236,10,0.4,0,0.4
8246,9,0.888889,0,0.833333
8252,90,1,85,1
8264,8,0,0,1
8272,6,0.833333,0,0.833333
8277,8,0.75,0,0.666667
8282,6,0.833333,0,0.833333
8285,10,0.9,1,0.833333
8289,11,0.636364,0,0.333333
8290,12,1,7,1
8311,11,0.909091,2,0.833333
8324,9,0.777778,0,0.666667
8326,7,1,2,1
8331,6,1,1,1
8334,22,0,0,1
8353,10,1,5,1
8351,6,1,1,1
8354,14,0.928571,5,0.833333
8382,8,0.875,0,0.833333
8380,6,1,1,1
8390,8,0,0,1
8392,9,1,4,1
8393,10,1,5,1
8404,10,0.5,0,0.333333
8407,8,1,3,1
8409,435,0,0,1
8412,7,0.857143,0,0.833333
8429,14,0.0769231,0,0.0769231
8443,8,0,0,1
8445,11,0,0,1
8449,29,0.965517,20,0.833333
8450,7,0,0,1
8453,6,0.833333,0,0.833333
8452,7,1,2,1
8462,11,0.714286,0,0.6
8468,23,1,18,1
8469,16,0,0,1
8470,34,1,29,1
8472,67,0.347826,0,0.196721
8479,35,0.607143,0,0.285714
8486,14,0.642857,0,0.333333
8488,27,0.9,1,0.666667
8493,33,0,0,1
8495,79,0.873418,0,0.25
8497,9,1,4,1
8499,11,1,6,1
8503,9,1,4,1
8508,30,0.966667,21,0.833333
